Season,Episode Number,Episode Title,Character,Dialogue,Main Characters,Minor Characters,Antagonists,Locations
2,14,City of Walls and Secrets,Joo Dee,"Well, I'm sorry no one has seen your bison. Why don't you go get some rest‌? [Smiling.] Someone will be over with dinner, later.","Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Sokka,"[He gestures to the rest of Team Avatar to follow him.] Hey, come with me.","Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Pong,You're the Avatar! [Side-view of gang.] I heard you were in town. [Overhead view.] I'm Pong.,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Aang,"[Side-view of gang. Smiles.] Nice to meet you, Pong.","Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Sokka,"So, Pong, what's goin' on with this city? Why is everyone here so scared here to talk about the war?","Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Pong,[Frontal view. Shifts his eyes to the sides.] War? Scared? What do you mean?,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Toph,[Frontal view. Slightly annoyed.] I can feel you shaking.,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Pong,"[Frontal view.] Look, I'm just a minor government official. [Looks to the sides to confirm that no one is present except them.] I've waited three years to get this house. I don't want to get into trouble.","Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Katara,[Tight side-view of the gang and Pong.] Get in trouble with who?!,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Pong,"[Puts his finger on his mouth, and whispers.] Shh, listen, you can't mention the War here. [Overhead view.] And whatever you do, stay away from the Dai Li.","Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Iroh,Would you like a pot of tea?,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Zuko,[Close-up of Jet.] We've been working in a tea shop all day! [View from the outside in to the window where Zuko lays on a bed.] I'm sick of tea!,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Iroh,"[Pan across to Iroh through another window.] ""Sick of tea?"" That's like being sick of breathing! [He rummages through the cupboard beneath the counter, where he is standing. Close-up view of kettle.] Have you seen the spark rocks to heat up the water?","Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Jet,"[Side-view. Whispering to himself.] They're not there. [Opens his fist to show some emerald colored rocks. Close-up side-view.] You'll have to firebend, old man. [He sees Iroh going inside, and narrows his eyes.] Where're you going?","Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Iroh,[View through window. Coming back to the counter.] I borrowed our neighbors'. Such kind people.,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Katara,I got it! I know how we're going to see the Earth King!,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Toph,"[Frontal view.] How are we supposed to do that? [Mimicking Joo Dee.] ""One doesn't just pop in on the Earth King!""","Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Katara,[Side-view of her and Aang. Reading from the papers.] The king is having a party at the palace tonight for his pet bear.,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Aang,"You mean, platypus bear?","Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Katara,"No, it just says 'bear'.","Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Sokka,[Close-up view. He is lying upside down.] Certainly you mean his pet skunk bear.,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Toph,[Frontal view.] Or his armadillo bear.,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Aang,[Frontal view.] Gopher bear?,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Katara,[Side-view of room.] Just ... bear.,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Toph,This place ... is weird.,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Katara,[Growing excited again.] The palace will be packed. We can sneak in with the crowd!,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Toph,[Lies down.] Won't work.,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Katara,[Frontal view. Slightly confused.] Why not?,"Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Toph,"[Over Katara's shoulder view.] Well, no offense to you simple country folk, but a real society crowd will spot you a mile away. You've got no manners! [Takes a pastry from a bowl and eats it.]","Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
2,14,City of Walls and Secrets,Katara,"[Frontal view.] Excuse me? I've got no manners?! You're not exactly ""lady fancy fingers!""","Aang, Iroh, Jet, Katara, Momo, Sokka, Toph Beifong, Zuko","Ba Sing Se University student, Bosco, Corncob guy, Kuei, Longshot, Pao, Pet shop owner, Pong, Royal messenger, Smellerbee, Tycho, Various refugees and citizens","Dai Li, Joo Dee, Long Feng","Ba Sing Se
Ba Sing Se University
Earth Kingdom Royal Palace
Pao Family Tea House
Team Avatar's Upper Ring house, Ba Sing Se University, Earth Kingdom Royal Palace, Pao Family Tea House, Team Avatar's Upper Ring house"
